Temperature,Heat_Capacity,Magnetisation,Susceptibility
0.5,1.685150211516642e-05,0.9999998683127573,5.266094429768859e-07
0.5268456375838926,3.945741060083641e-05,0.9999996576131688,1.2992477891950679e-06
0.5536912751677853,3.929674802317132e-05,0.9999996233744859,1.3598916605495166e-06
0.5805369127516778,0.00020884112713408034,0.9999977981893003,7.577498951919378e-06
0.6073825503355704,0.0004382927990304968,0.9999949484773663,1.6835360730002598e-05
0.6342281879194631,0.000626700638208416,0.9999921172016464,2.498712915390535e-05
0.6610738255033557,0.0008104505232972883,0.9999889172016465,3.3596953382853e-05
0.6879194630872483,0.0012496088574453917,0.999981571687243,5.502430931955335e-05
0.714765100671141,0.001707304028825883,0.9999727539094645,7.758226458418813e-05
0.7416107382550335,0.0025082853841918106,0.9999571595061724,0.00011909617590613837
0.7684563758389262,0.003427155675571977,0.9999373432098764,0.00016687775952108305
0.7953020134228188,0.004378279376531485,0.9999133181893006,0.00022250236154973597
0.8221476510067114,0.005743452677546676,0.9998794403292178,0.0003018910095249543
0.848993288590604,0.007507314612945946,0.9998314824691359,0.0004106531277403404
0.8758389261744967,0.009550277663751399,0.9997718097119341,0.0005421165784304738
0.9026845637583892,0.01213950364147424,0.9996938587654324,0.0007187800128933207
0.9295302013422819,0.0144187094975,0.9996144355555556,0.0008806337343544113
0.9563758389261745,0.01746725072876213,0.9995045873251029,0.001106961125236117
0.9832214765100671,0.020891308565621235,0.9993765504526747,0.0013755851154246893
1.0100671140939599,0.025027188126083077,0.9992084121810701,0.001717144207757358
1.0369127516778525,0.02980511718746021,0.999010578436214,0.002106919344106137
1.063758389261745,0.033946427564288284,0.9988085728395059,0.0024818811651193804
1.0906040268456376,0.03999096314785684,0.9985322587654324,0.003059623485933762
1.1174496644295302,0.045129256483805336,0.9982637247736632,0.0035384512505838325
1.1442953020134228,0.05250739300820504,0.9978815262551437,0.004296186511932281
1.1711409395973154,0.059358937613276375,0.9974967782716053,0.0050364562213319405
1.197986577181208,0.06692751297698091,0.9970396813168723,0.005887162585525943
1.2248322147651005,0.07564241687066273,0.9965340154732507,0.006993281862659123
1.2516778523489933,0.08395935546939146,0.9959571832098764,0.007947141436120844
1.278523489932886,0.09326823200973583,0.9953058633744856,0.009142545504419794
1.3053691275167785,0.1048729329949301,0.9945513402469138,0.010745346316271083
1.3322147651006713,0.11534207800372463,0.9937610139917694,0.01223626987880685
1.3590604026845639,0.1268009021794592,0.9928694597530868,0.014085402370207986
1.3859060402684564,0.13829314616970256,0.9919102209053502,0.01590464018030805
1.412751677852349,0.15507805241902622,0.9906544329218104,0.01897709015916427
1.4395973154362416,0.16815076074387167,0.9894557392592596,0.02122968851991718
1.4664429530201342,0.18020744982862943,0.9881956451028808,0.023609189416075368
1.4932885906040267,0.19524175993756818,0.9867453998353909,0.0267219374946118
1.5201342281879195,0.21036713235082144,0.9851758511934157,0.03046382952762191
1.5469798657718121,0.2313195489993619,0.9832980016460905,0.03471757249563052
1.5738255033557047,0.2471834076010638,0.981394233415638,0.03963379853944931
1.6006711409395973,0.26723064123259144,0.9794254959670778,0.0444402646813598
1.6275167785234899,0.2890285743015738,0.9769595548971194,0.05115262537207133
1.6543624161073824,0.30757856686416246,0.9744427298765433,0.05714590901893989
1.6812080536912752,0.3325670592986208,0.9717134169547325,0.06501483114880532
1.7080536912751678,0.3549796115826924,0.9685704427983539,0.07486307153731556
1.7348993288590604,0.3851830997854886,0.9649270439506171,0.08844736551162806
1.761744966442953,0.40823441790784504,0.9615754851028809,0.09667215542837618
1.7885906040268456,0.43639928304691544,0.9575007157201645,0.11287956894887254
1.8154362416107381,0.46726914721319474,0.9531699226337451,0.1336957281790048
1.842281879194631,0.5128868508458613,0.9477757840329216,0.16902657972396495
1.8691275167785235,0.528815639589198,0.9435974136625517,0.1683360907324854
1.895973154362416,0.5730902987944174,0.9371469300411525,0.2212666138564088
1.9228187919463087,0.6143960997295173,0.9307452918518517,0.24366024275630424
1.9496644295302012,0.6538967407085132,0.9233462729218108,0.28294181778601546
1.9765100671140938,0.7057381823163045,0.915051743868313,0.38394146480445035
2.0033557046979866,0.7453549145050402,0.9083896151440327,0.4445993506182588
2.030201342281879,0.8151392431861164,0.8969735611522638,0.5733353395025778
2.057046979865772,0.8539504119501576,0.8870657501234563,0.6272179375643315
2.0838926174496644,0.9153457783695096,0.8744118571193417,0.7527663311691865
2.110738255033557,0.9834828267895468,0.8608744875720162,0.9579877692510613
2.1375838926174495,1.073918261296677,0.8421941886419753,1.2950064035684097
