Temperature,Heat_Capacity,Magnetisation,Susceptibility
0.5,4.54979634553905e-05,0.9999996444444444,1.4218113576474744e-06
0.5268456375838926,0.00012492386601927196,0.9999989155555556,4.1134746142201245e-06
0.5536912751677853,0.00010077696871310048,0.999999034074074,3.487458019944932e-06
0.5805369127516778,0.00014511877575939546,0.9999984711111112,5.265425378827787e-06
0.6073825503355704,0.00036160324148815125,0.9999958281481486,1.3726968689379552e-05
0.6342281879194631,0.0005454943381030264,0.9999931377777779,2.1622992847064946e-05
0.6610738255033557,0.0008688114129785237,0.9999882133333333,3.677479964235792e-05
0.6879194630872483,0.0010559293201558681,0.9999844148148145,4.6152523271994075e-05
0.714765100671141,0.0017964591815987766,0.9999713540740742,8.126735471105764e-05
0.7416107382550335,0.002322255994752421,0.9999601066666666,0.00010981642968375268
0.7684563758389262,0.0031631046802346827,0.9999419022222228,0.00015469715242052195
0.7953020134228188,0.004610130103990259,0.9999090074074077,0.00023471558374033738
0.8221476510067114,0.005758973897771757,0.9998789807407408,0.00030302427277351346
0.848993288590604,0.007228027835186342,0.9998374459259263,0.00039501048819257924
0.8758389261744967,0.009821331471195932,0.9997659022222223,0.0005593174114337477
0.9026845637583892,0.011491168041009608,0.999709060740741,0.000676752938808792
0.9295302013422819,0.014832167374036347,0.9996006459259259,0.0009126470591457662
0.9563758389261745,0.018028415750745517,0.9994905540740742,0.0011514307364065399
0.9832214765100671,0.020954014191191996,0.9993735348148146,0.0013678725105470046
1.0100671140939599,0.025245931549898806,0.9992031348148142,0.001716378995294316
1.0369127516778525,0.02892786527869862,0.9990429155555554,0.002040395250871675
1.063758389261745,0.03512981601716849,0.9987761125925924,0.0025921092056722197
1.0906040268456376,0.039853654172174055,0.9985330844444447,0.003035672901686782
1.1174496644295302,0.045433124611127175,0.9982568118518512,0.0035631103648984712
1.1442953020134228,0.05244347759418006,0.9978806992592588,0.004247799436134191
1.1711409395973154,0.05964511805203355,0.9974967170370369,0.005059096165833621
1.197986577181208,0.06675694736039939,0.9970691496296299,0.00587707180743291
1.2248322147651005,0.07661864031365799,0.9964840888888888,0.007013615629700453
1.2516778523489933,0.084804922467997,0.9959287051851851,0.007990830141390654
1.278523489932886,0.09420690579570376,0.9952884266666664,0.009219277966038315
1.3053691275167785,0.105993308370958,0.9945168355555554,0.01115894225517969
1.3322147651006713,0.11501991040001457,0.993735745185185,0.012200179585493704
1.3590604026845639,0.1276301353606139,0.9928253985185183,0.014212691725715475
1.3859060402684564,0.1372335969684211,0.99194114962963,0.015704532841128504
1.412751677852349,0.15130578373413686,0.99075936,0.018314123059327985
1.4395973154362416,0.1660927510875795,0.9895482429629627,0.020994290588503422
1.4664429530201342,0.17874361333634484,0.9883328711111108,0.023363164618981438
1.4932885906040267,0.19442204900099724,0.9868105481481476,0.02694289492693109
1.5201342281879195,0.21053630676532306,0.9851954548148151,0.03003178105130324
1.5469798657718121,0.22693900823403843,0.9834611792592591,0.03398393862866704
1.5738255033557047,0.24913455024850942,0.9813299555555552,0.03957844310903729
1.6006711409395973,0.265253581915742,0.9793233955555557,0.04388023803387613
1.6275167785234899,0.28704693461480946,0.9769628088888889,0.050572627339360146
1.6543624161073824,0.3056033200625809,0.9744682785185184,0.056858900245541924
1.6812080536912752,0.3294939052879537,0.9715968888888888,0.0651009487727877
1.7080536912751678,0.3527727194398237,0.9685642074074076,0.07346115172130295
1.7348993288590604,0.3865260232252379,0.9650289481481487,0.08693719523910871
1.761744966442953,0.4108507046262812,0.9614515200000001,0.10027697760581698
1.7885906040268456,0.4315717654079519,0.9580000059259258,0.10645523530872464
1.8154362416107381,0.4700416760250503,0.9530241837037036,0.12987821296885246
1.842281879194631,0.4990592875065847,0.9485045274074071,0.15289513368567315
1.8691275167785235,0.5273457251825651,0.9436372799999996,0.16781596373166524
1.895973154362416,0.574846159280532,0.9370197511111116,0.2209619623488418
1.9228187919463087,0.6046642590279758,0.9312396207407406,0.23266313654604304
1.9496644295302012,0.6489796772990665,0.9241666548148146,0.27739278195970335
1.9765100671140938,0.7070647178368695,0.915882637037037,0.3420387878627559
2.0033557046979866,0.7477960535116526,0.9071298370370366,0.42303701983207836
2.030201342281879,0.7878631773986711,0.8985903288888888,0.470661357671597
2.057046979865772,0.8415241951055857,0.8881313125925925,0.5449838180148963
2.0838926174496644,0.91454886035174,0.8747108385185184,0.681354644453131
2.110738255033557,0.9835521440374735,0.8594348977777779,0.8481960195936411
2.1375838926174495,1.0115850167463967,0.8474551111111109,0.9100658167732062
2.1644295302013425,1.087896731610111,0.8287595555555554,1.1338876594512086
2.1912751677852347,1.1276349583467848,0.8124716503703705,1.2564757491453107
2.2181208053691277,1.1778608793173027,0.791911342222222,1.4627480207819428
2.24496644295302,1.2321875024717728,0.7701623466666664,1.6615482883373476
2.271812080536913,1.2609713625688792,0.750285191111111,1.7748674231932198
2.2986577181208054,1.2864160435564462,0.7248238459259261,1.9917905699762666
2.325503355704698,1.2933879926590839,0.6994183881481483,2.170606602459449
2.3523489932885906,1.2975634808504433,0.6736364325925926,2.31831151345432
2.379194630872483,1.2770184931361213,0.6501926044444445,2.391425602489352
2.4060402684563758,1.2559337853961878,0.6227383703703704,2.50206925320189
2.4328859060402683,1.228880602527588,0.5959973333333332,2.5692542063570154
2.4597315436241614,1.1795770614761198,0.5670117629629629,2.5914483051206054
2.4865771812080535,1.134063415113539,0.5449907851851852,2.5996110311112903
2.513422818791946,1.0998452838384396,0.5253119585185185,2.5874927556273795
2.540268456375839,1.0322227883702937,0.4982445866666669,2.515275683389095
2.5671140939597317,0.9834713160681091,0.47908864000000034,2.461122629712259
2.5939597315436242,0.9315142351309504,0.4581742814814816,2.387293746061355
2.620805369127517,0.883664893200028,0.44102924444444425,2.307011149230717
2.6476510067114094,0.8376755432739326,0.42415946074074085,2.229054366127069
2.674496644295302,0.7828572323371503,0.4026394074074076,2.126413654807236
2.7013422818791946,0.7382721391316189,0.3893068385185186,2.028590872092215
2.728187919463087,0.699926619069198,0.37615504000000005,1.9450245925235035
2.7550335570469797,0.6630580539343702,0.3603832296296296,1.8448457430188125
2.7818791946308723,0.6295189593670507,0.3484808355555557,1.7585475353059674
2.808724832214765,0.5993826714861481,0.3378053333333334,1.6763242993856806
2.8355704697986575,0.5666791175578448,0.32721059555555554,1.5965134576359823
2.8624161073825505,0.5410320577894278,0.3174987911111111,1.5091454676504463
2.889261744966443,0.5208382233868388,0.30826754370370374,1.4583514265929152
2.9161073825503356,0.49673118722609755,0.2990510340740742,1.381747009657723
2.942953020134228,0.4779213578479908,0.2922465896296297,1.3188376227665697
2.969798657718121,0.45074954986233945,0.2813885333333332,1.2463964455871597
2.9966442953020134,0.4381330096042796,0.2753943170370371,1.1981777596834924
3.023489932885906,0.4242776343587756,0.2727133511111111,1.1661383554869047
3.0503355704697985,0.40705105780649903,0.263577274074074,1.098881479457483
3.077181208053691,0.3931312494085864,0.25758701629629643,1.053678483338181
3.1040268456375837,0.3789432280779329,0.25339179851851845,1.0098889747222644
3.1308724832214763,0.36526508816912906,0.24691454222222226,0.9615863416202599
3.1577181208053693,0.35131956390856417,0.24185595259259254,0.9183883599609288
3.184563758389262,0.34547762612699423,0.23851345777777774,0.8949507869265206
3.2114093959731544,0.3334375558619957,0.23361966814814816,0.8587397753602665
3.238255033557047,0.32178249823299443,0.2285669748148148,0.8213650027462068
3.2651006711409396,0.31346653795324486,0.22524053925925916,0.7942462013698086
3.291946308724832,0.30412949687511637,0.22206293333333324,0.7678261567873332
3.3187919463087248,0.29471725569584334,0.21756891851851842,0.7363783880798163
3.3456375838926173,0.2897781603117133,0.21565666370370365,0.7206426086537792
3.37248322147651,0.28250376854336817,0.21278920888888894,0.6939977799346797
