Temperature,Heat_Capacity,Magnetisation,Susceptibility
1.0,0.022594699371000077,0.9992855835390948,0.0015041923247848352
1.0510204081632653,0.0315491626540399,0.9989259917695474,0.0022626334905944843
1.1020408163265305,0.04004837653693939,0.9984747456790123,0.0030844339807580955
1.153061224489796,0.05613465030872439,0.9977944230452673,0.00455638260637708
1.2040816326530612,0.0656696461372864,0.9969485497942389,0.005773880620323555
1.2551020408163265,0.08440870715934914,0.9958665481481482,0.007963545212018202
1.306122448979592,0.10544314978971633,0.9945730962962962,0.010780978938623757
1.3571428571428572,0.12401382971518955,0.9930857679012345,0.013543254519181678
1.4081632653061225,0.14429853986058666,0.9911194139917695,0.016798384077720285
1.4591836734693877,0.159420067975753,0.9888576065843623,0.020766478082126838
1.510204081632653,0.20306379014967385,0.9860659621399177,0.02799442025654799
1.5612244897959184,0.2288169084151445,0.9826604905349795,0.0344586555537086
1.6122448979591837,0.2644251148597642,0.9784975539094651,0.043962107069343004
1.663265306122449,0.30460409652750053,0.9738579160493828,0.05936620945775952
1.7142857142857144,0.36026187345304217,0.968317129218107,0.07567234220013817
1.7653061224489797,0.3884769654081402,0.9625615868312758,0.08973763411124816
1.816326530612245,0.46640474575087126,0.953619904526749,0.13258869707574913
1.8673469387755102,0.5213991222752583,0.9443511176954733,0.17669391988312566
1.9183673469387754,0.5624552812029043,0.9345492609053497,0.19310426952575693
1.969387755102041,0.6370294686739972,0.9211221794238685,0.29099316712608303
2.020408163265306,0.7867702957995611,0.902291766255144,0.44985117681266856
2.071428571428571,0.83438126850037,0.8889175045267491,0.517964452863706
2.122448979591837,0.9736225197144363,0.8509231868312757,1.083077705232602
2.173469387755102,1.228053797488059,0.808131068312757,2.9150972550231335
2.2244897959183674,1.134213246274145,0.7518004806584362,2.5040871843768864
2.2755102040816326,1.3358387072823135,0.6789442172839506,4.89671241533811
2.326530612244898,1.3301551991193534,0.41401110123456786,11.251670589191514
2.3775510204081636,1.103647455007098,0.29619623374485593,9.666834148647162
2.428571428571429,0.9755688357361304,0.21978978765432097,10.549215440767146
2.479591836734694,0.8028296240080038,0.1660172839506173,7.504727256495208
2.5306122448979593,0.7417911887448161,0.12155973004115225,4.694809180312119
2.5816326530612246,0.6925315079945252,0.09180273251028805,3.444585686327092
2.63265306122449,0.6622744088374999,0.10545819917695473,4.421904911400357
2.683673469387755,0.6154824584857173,0.09783944691358026,3.9018298716635584
2.7346938775510203,0.5380889938598632,0.08470973497942386,2.68497553429275
2.7857142857142856,0.5179532856644414,0.07347756378600823,1.8887378294058852
2.836734693877551,0.4872306579484416,0.07738344691358025,2.292756315971501
2.887755102040816,0.44583021167110254,0.06543393580246913,1.6064779688907056
2.938775510204082,0.41623607911779104,0.0637719440329218,1.5477150780244961
2.989795918367347,0.3942697213952771,0.0665033218106996,1.601751427430436
3.0408163265306123,0.3748368987757024,0.059147976954732506,1.2366987716190954
3.0918367346938775,0.3754515709667615,0.055034765432098766,1.2272905389411497
3.142857142857143,0.34309253920646815,0.05158068148148148,0.9881667454122063
3.193877551020408,0.32789793085974955,0.051481711934156384,0.9439344981578532
3.2448979591836737,0.3126999277793452,0.048881975308641974,0.7649804857331933
3.295918367346939,0.284823085122644,0.055132036213991764,1.030092794908626
3.3469387755102042,0.28414269927074043,0.047462479012345675,0.7733717779639171
3.3979591836734695,0.2698754508289577,0.044456559670781895,0.660347646823805
3.4489795918367347,0.26953910304667034,0.04450477695473251,0.6099043393140199
3.5,0.24542117163365731,0.04576268641975309,0.6657858130739721
